weekendingdate,jurisdiction,totalconfc19newadm,totalconfc19newadmadult,totalconfc19newadmped,totalconfflunewadm,numconfc19newadmadult18to49,numconfc19newadmunk,numconfc19newadmped0to4,numconfc19newadmped5to17,totalconfflunewadmadult,totalconfflunewadmped,totalconfrsvnewadm,totalconfrsvnewadmadult,totalconfrsvnewadmped,numconfc19newadmadult50to64,numconfc19newadmadult65to74,numconfc19newadmadult75plus,numconfflunewadmped0to4,numconfflunewadmped5to17,numconfflunewadmadult18to49,numconfflunewadmadult50to64,numconfflunewadmadult65to74,numconfflunewadmadult75plus,numconfflunewadmunk,numconfrsvnewadmped0to4,numconfrsvnewadmped5to17,numconfrsvnewadmadult18to49,numconfrsvnewadmadult50to64,numconfrsvnewadmadult65to74,numconfrsvnewadmadult75plus,numconfrsvnewadmunk
2023-04-01,TX,1298.0,1237.0,61.0,156.0,233.0,37.0,31.0,28.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-06,TX,982.0,943.0,39.0,197.0,162.0,35.0,17.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,TX,572.0,557.0,15.0,100.0,122.0,20.0,7.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-28,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-26,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-09-30,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-03,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2023-05-13,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-28,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-02-06,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-09-10,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-09-12,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-10-05,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-07-06,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-11-23,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-11,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-08,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-05-25,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-30,MP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,VI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-10,AK,17.0,17.0,0.0,0.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,AK,13.0,13.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-08,AR,444.0,444.0,0.0,,88.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-03,AR,400.0,395.0,5.0,2.0,137.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-18,AS,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,CO,95.0,92.0,3.0,4.0,15.0,0.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-14,CO,434.0,414.0,20.0,15.0,61.0,2.0,16.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-02,CO,67.0,59.0,8.0,25.0,16.0,0.0,6.0,2.0,23.0,2.0,4.0,1.0,3.0,10.0,9.0,24.0,2.0,0.0,4.0,7.0,0.0,12.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0
2021-05-15,FL,2907.0,2834.0,73.0,35.0,891.0,96.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-12,FL,1745.0,1698.0,47.0,13.0,583.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-14,FL,499.0,478.0,21.0,219.0,72.0,0.0,20.0,1.0,194.0,24.0,79.0,45.0,33.0,62.0,97.0,247.0,11.0,13.0,41.0,40.0,39.0,74.0,1.0,31.0,2.0,8.0,8.0,9.0,20.0,1.0
2022-10-15,HI,104.0,73.0,31.0,6.0,9.0,19.0,9.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-29,MA,172.0,168.0,4.0,,34.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-11-07,MA,553.0,544.0,9.0,6.0,128.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,MP,7.0,7.0,0.0,0.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-04-10,OK,268.0,263.0,5.0,8.0,101.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-05,PR,36.0,32.0,4.0,6.0,4.0,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-03,PR,66.0,48.0,11.0,138.0,9.0,7.0,8.0,3.0,90.0,43.0,23.0,4.0,19.0,8.0,7.0,24.0,24.0,19.0,15.0,32.0,22.0,21.0,5.0,19.0,0.0,4.0,0.0,0.0,0.0,0.0
2025-03-15,UT,41.0,34.0,7.0,102.0,7.0,0.0,2.0,5.0,78.0,24.0,133.0,48.0,85.0,5.0,7.0,15.0,15.0,9.0,9.0,21.0,24.0,24.0,0.0,79.0,6.0,10.0,14.0,9.0,15.0,0.0
2024-11-23,WV,146.0,141.0,5.0,4.0,8.0,0.0,2.0,3.0,4.0,0.0,13.0,4.0,9.0,24.0,59.0,50.0,0.0,0.0,0.0,2.0,1.0,1.0,0.0,8.0,1.0,0.0,1.0,1.0,2.0,0.0
2021-01-09,AR,1246.0,1233.0,13.0,20.0,175.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-20,AS,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-11-26,AS,1.0,0.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,CO,270.0,257.0,13.0,7.0,62.0,0.0,9.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2020-10-10,FL,2156.0,2051.0,105.0,,602.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-06,GA,1940.0,1911.0,29.0,25.0,355.0,437.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-11-19,GA,989.0,947.0,42.0,236.0,233.0,129.0,8.0,4.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,GA,406.0,366.0,40.0,53.0,73.0,6.0,21.0,18.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-08-13,PR,238.0,184.0,54.0,23.0,27.0,5.0,38.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2022-01-01,UT,479.0,456.0,23.0,3.0,182.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,UT,918.0,827.0,91.0,1.0,391.0,92.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-01-28,UT,139.0,125.0,14.0,7.0,49.0,0.0,6.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2023-10-21,UT,130.0,125.0,5.0,9.0,34.0,0.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-16,AK,102.0,97.0,5.0,0.0,17.0,1.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-05-01,AR,202.0,201.0,1.0,15.0,72.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-15,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2024-04-13,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,CO,477.0,455.0,22.0,308.0,97.0,0.0,19.0,3.0,2.0,0.0,3.0,3.0,0.0,,,,,,,,,,,,,,,,,
2022-07-02,FL,4638.0,4440.0,198.0,208.0,815.0,206.0,87.0,95.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-09,GA,766.0,727.0,39.0,21.0,130.0,19.0,24.0,15.0,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,HI,389.0,383.0,6.0,0.0,102.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-05,HI,134.0,102.0,32.0,6.0,11.0,18.0,9.0,23.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-20,HI,124.0,95.0,29.0,23.0,6.0,16.0,8.0,21.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-09-18,KS,643.0,628.0,15.0,0.0,178.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-17,KS,34.0,34.0,0.0,2.0,4.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-09-25,MA,515.0,508.0,7.0,0.0,144.0,6.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-11,WV,240.0,225.0,15.0,12.0,33.0,2.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,AR,164.0,161.0,3.0,18.0,3.0,7.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-15,AR,105.0,100.0,4.0,229.0,9.0,1.0,4.0,0.0,209.0,20.0,47.0,31.0,16.0,14.0,21.0,56.0,9.0,11.0,32.0,54.0,53.0,70.0,0.0,13.0,3.0,6.0,3.0,5.0,17.0,0.0
2024-01-13,CO,464.0,431.0,33.0,286.0,88.0,2.0,24.0,9.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2021-10-09,FL,3215.0,3086.0,129.0,35.0,830.0,163.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-01-08,GA,8849.0,8589.0,260.0,52.0,2167.0,1157.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,GA,30.0,30.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-01-04,GA,302.0,286.0,16.0,1144.0,29.0,0.0,6.0,10.0,1055.0,89.0,505.0,326.0,179.0,43.0,72.0,142.0,55.0,34.0,216.0,263.0,235.0,341.0,0.0,163.0,16.0,45.0,68.0,81.0,132.0,0.0
2020-09-05,HI,1996.0,1996.0,0.0,,30.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,KS,786.0,778.0,8.0,1.0,116.0,11.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-06-03,KS,55.0,54.0,1.0,4.0,7.0,1.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2022-05-14,PR,276.0,195.0,81.0,27.0,48.0,5.0,62.0,19.0,,,,,,,,,,,,,,,,,,,,,,
2022-09-24,WV,249.0,241.0,8.0,1.0,40.0,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-01,WV,113.0,110.0,3.0,9.0,11.0,0.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-06-26,AR,334.0,330.0,4.0,4.0,98.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-04-06,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-11-09,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-24,FL,2441.0,2352.0,89.0,21.0,770.0,72.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-05,GA,1609.0,1571.0,38.0,9.0,412.0,60.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-10,GA,1514.0,1463.0,51.0,209.0,337.0,192.0,10.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2020-11-14,HI,53.0,53.0,0.0,0.0,17.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-06-18,HI,237.0,223.0,14.0,4.0,40.0,29.0,11.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-04,HI,23.0,22.0,1.0,125.0,2.0,0.0,1.0,0.0,121.0,4.0,50.0,23.0,27.0,6.0,5.0,9.0,3.0,1.0,22.0,22.0,30.0,47.0,0.0,26.0,1.0,1.0,5.0,3.0,14.0,0.0
2020-12-19,KS,1087.0,1081.0,6.0,10.0,149.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-22,MA,908.0,888.0,20.0,9.0,129.0,5.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2025-03-01,MP,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-03-02,OK,241.0,233.0,8.0,179.0,27.0,6.0,1.0,4.0,30.0,1.0,7.0,3.0,4.0,,,,,,,,,,,,,,,,,
2023-01-07,UT,272.0,237.0,35.0,66.0,68.0,1.0,26.0,9.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-27,UT,63.0,51.0,12.0,0.0,8.0,0.0,9.0,3.0,,,,,,,,,,,,,,,,,,,,,,
2025-07-12,WV,10.0,10.0,0.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,0.0,1.0,3.0,5.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0
2020-08-15,AK,48.0,46.0,2.0,,8.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-07-09,AK,94.0,88.0,6.0,3.0,19.0,2.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-07-22,AK,21.0,20.0,1.0,1.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-08,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-05-20,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-31,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-15,CO,677.0,651.0,26.0,0.0,231.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-08-24,FL,588.0,564.0,24.0,41.0,74.0,21.0,11.0,13.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2023-07-01,HI,109.0,80.0,29.0,10.0,8.0,20.0,7.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,HI,108.0,76.0,32.0,40.0,6.0,13.0,9.0,23.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,,,
2024-10-12,HI,20.0,17.0,3.0,1.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0,6.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-12-24,KS,370.0,350.0,20.0,182.0,40.0,24.0,5.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2024-07-13,KS,19.0,19.0,0.0,4.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-08-10,KS,32.0,30.0,2.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2020-10-31,MA,392.0,386.0,6.0,3.0,75.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-06-21,MP,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-07-05,MP,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2023-06-17,OK,50.0,49.0,1.0,15.0,2.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-01-23,PR,1315.0,1310.0,5.0,15.0,372.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-17,UT,282.0,275.0,7.0,0.0,84.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-04-24,WV,235.0,227.0,8.0,1.0,59.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-10-15,WV,158.0,152.0,6.0,11.0,8.0,0.0,5.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-01-11,WV,141.0,134.0,7.0,144.0,10.0,0.0,7.0,0.0,139.0,5.0,99.0,63.0,36.0,21.0,40.0,63.0,5.0,0.0,17.0,41.0,36.0,45.0,0.0,35.0,1.0,5.0,17.0,17.0,24.0,0.0
2020-10-17,AK,62.0,62.0,0.0,0.0,11.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-01-09,AK,76.0,76.0,0.0,0.0,22.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-12-07,AK,17.0,14.0,3.0,17.0,3.0,0.0,2.0,1.0,15.0,2.0,3.0,0.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,5.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-05-11,AR,10.0,10.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-04-26,AR,25.0,25.0,0.0,24.0,0.0,0.0,0.0,0.0,24.0,0.0,13.0,7.0,6.0,9.0,7.0,9.0,0.0,0.0,4.0,4.0,10.0,6.0,0.0,6.0,0.0,1.0,0.0,4.0,2.0,0.0
2025-06-07,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2024-09-07,CO,56.0,42.0,14.0,1.0,3.0,1.0,6.0,7.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2025-02-08,FL,609.0,579.0,30.0,3327.0,64.0,0.0,15.0,15.0,3053.0,274.0,415.0,309.0,106.0,77.0,123.0,315.0,121.0,153.0,511.0,650.0,738.0,1154.0,0.0,93.0,13.0,33.0,69.0,77.0,130.0,0.0
2021-01-16,GA,9096.0,8957.0,139.0,40.0,1355.0,721.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-08-22,KS,186.0,186.0,0.0,,38.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-06-19,KS,135.0,132.0,3.0,0.0,44.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-03-23,KS,98.0,97.0,1.0,66.0,12.0,2.0,1.0,0.0,4.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,,,
2020-12-12,MA,1720.0,1692.0,28.0,1.0,257.0,17.0,,,,,,,,,,,,,,,,,,,,,,,,
2025-01-18,MA,439.0,433.0,6.0,735.0,28.0,0.0,5.0,1.0,709.0,26.0,222.0,167.0,54.0,55.0,100.0,250.0,10.0,16.0,87.0,136.0,172.0,314.0,0.0,46.0,8.0,14.0,31.0,38.0,84.0,1.0
2022-10-22,OK,217.0,213.0,4.0,30.0,28.0,11.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2023-11-04,PR,82.0,77.0,5.0,144.0,4.0,2.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2021-10-02,WV,682.0,665.0,17.0,2.0,167.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-12,WV,54.0,53.0,1.0,0.0,3.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-06-29,WV,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2024-10-26,AK,6.0,6.0,0.0,3.0,1.0,0.0,0.0,0.0,3.0,0.0,3.0,1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0
2022-02-19,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,FL,1306.0,1256.0,50.0,49.0,352.0,52.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-05-08,GA,2576.0,2520.0,56.0,24.0,608.0,190.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-05-21,HI,191.0,176.0,15.0,11.0,23.0,41.0,13.0,2.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-16,HI,107.0,77.0,30.0,8.0,1.0,18.0,9.0,21.0,,,,,,,,,,,,,,,,,,,,,,
2023-09-23,HI,122.0,91.0,31.0,5.0,5.0,17.0,9.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2020-08-15,KS,167.0,165.0,2.0,,31.0,3.0,,,,,,,,,,,,,,,,,,,,,,,,
2020-10-03,KS,294.0,294.0,0.0,,47.0,7.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-01-14,KS,241.0,240.0,1.0,54.0,28.0,5.0,1.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,KS,14.0,14.0,0.0,8.0,1.0,0.0,0.0,0.0,7.0,1.0,6.0,4.0,2.0,1.0,4.0,8.0,0.0,1.0,0.0,1.0,2.0,4.0,0.0,2.0,0.0,1.0,2.0,0.0,1.0,0.0
2023-09-16,MA,558.0,541.0,17.0,5.0,64.0,0.0,9.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2022-03-12,OK,200.0,197.0,3.0,119.0,34.0,5.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2024-09-21,OK,12.0,12.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2021-04-17,PR,1462.0,1437.0,25.0,28.0,482.0,12.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-02-12,PR,96.0,75.0,21.0,15.0,12.0,9.0,9.0,6.0,,,,,,,,,,,,,,,,,,,,,,
2023-04-15,UT,116.0,99.0,17.0,3.0,18.0,0.0,4.0,13.0,,,,,,,,,,,,,,,,,,,,,,
2024-12-14,UT,55.0,46.0,9.0,87.0,4.0,0.0,6.0,3.0,73.0,14.0,21.0,7.0,14.0,1.0,15.0,26.0,9.0,5.0,24.0,17.0,13.0,19.0,0.0,14.0,0.0,0.0,2.0,3.0,2.0,0.0
2024-10-05,WV,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2025-05-17,WV,11.0,9.0,2.0,5.0,0.0,0.0,2.0,0.0,4.0,1.0,7.0,4.0,3.0,1.0,1.0,7.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,1.0,1.0,1.0,0.0
2023-07-08,AK,25.0,25.0,0.0,2.0,1.0,4.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-31,AR,1045.0,1023.0,22.0,0.0,316.0,13.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-06-22,AR,28.0,27.0,1.0,5.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2022-08-06,CO,499.0,484.0,15.0,12.0,137.0,7.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2021-07-10,FL,3059.0,2984.0,75.0,22.0,987.0,178.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-02-04,GA,958.0,922.0,36.0,204.0,146.0,66.0,24.0,11.0,,,,,,,,,,,,,,,,,,,,,,
2023-03-18,GA,558.0,469.0,89.0,54.0,85.0,8.0,53.0,35.0,,,,,,,,,,,,,,,,,,,,,,
2022-07-23,OK,552.0,528.0,24.0,5.0,108.0,13.0,12.0,8.0,,,,,,,,,,,,,,,,,,,,,,
2025-02-22,AK,10.0,9.0,1.0,49.0,2.0,0.0,0.0,1.0,42.0,7.0,27.0,14.0,13.0,0.0,2.0,5.0,4.0,3.0,13.0,13.0,4.0,12.0,0.0,10.0,3.0,7.0,4.0,0.0,3.0,0.0
2023-05-27,AR,91.0,87.0,4.0,14.0,8.0,0.0,4.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,AS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,AS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-27,CO,1589.0,1547.0,42.0,4.0,474.0,5.0,,,,,,,,,,,,,,,,,,,,,,,,
2024-01-06,FL,2143.0,2049.0,94.0,1414.0,215.0,88.0,66.0,19.0,8.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,
2024-12-14,GA,159.0,145.0,14.0,214.0,15.0,0.0,12.0,2.0,180.0,34.0,408.0,226.0,182.0,27.0,35.0,68.0,19.0,15.0,44.0,42.0,45.0,49.0,0.0,164.0,18.0,29.0,52.0,66.0,79.0,0.0
2025-03-01,GA,263.0,249.0,14.0,437.0,48.0,0.0,11.0,3.0,395.0,41.0,87.0,63.0,24.0,45.0,55.0,101.0,22.0,19.0,56.0,92.0,112.0,135.0,1.0,19.0,5.0,7.0,19.0,20.0,17.0,0.0
2023-09-30,HI,91.0,62.0,29.0,10.0,2.0,18.0,7.0,22.0,,,,,,,,,,,,,,,,,,,,,,
2021-03-13,MA,633.0,623.0,10.0,5.0,126.0,135.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-11-20,MA,610.0,595.0,15.0,4.0,135.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,
2023-08-26,OK,144.0,140.0,4.0,13.0,23.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-10,OK,52.0,51.0,1.0,13.0,9.0,0.0,0.0,1.0,13.0,0.0,7.0,7.0,0.0,8.0,7.0,27.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,0.0,1.0,2.0,4.0,0.0
2024-03-30,UT,57.0,52.0,5.0,11.0,15.0,0.0,4.0,1.0,2.0,0.0,3.0,0.0,3.0,,,,,,,,,,,,,,,,,
2025-06-21,UT,26.0,19.0,7.0,1.0,3.0,0.0,5.0,2.0,0.0,1.0,2.0,1.0,1.0,3.0,6.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
2021-01-16,WV,550.0,546.0,4.0,0.0,86.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2021-07-17,WV,59.0,57.0,2.0,1.0,12.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-26,AK,42.0,35.0,7.0,3.0,8.0,3.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,
2022-08-06,AR,427.0,406.0,21.0,3.0,72.0,5.0,13.0,7.0,,,,,,,,,,,,,,,,,,,,,,
2025-05-24,AR,22.0,21.0,1.0,14.0,1.0,0.0,1.0,0.0,12.0,2.0,5.0,4.0,1.0,5.0,7.0,8.0,0.0,2.0,1.0,3.0,6.0,2.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,0.0
